Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation
1001247|Capitol District Energy Center|HARTFORD|CT|06106|490 CAPITOL AVE|41.7639|-72.6925|17656.878|17637.4|8.75|10.728|11984.204|5672.674
1005537|Carbide Industries LLC|Louisville|KY|40211|4400 Bells Lane|38.22352|-85.83757|51872.4|51872.4|||0.4|
1000960|Carbon|Helper|UT|84526||39.7272|-110.8644|1347653.16|1336860.6|3947.5|6845.06||1347653.16
1000839|Cardinal|BRILLIANT|OH|43913|306 COUNTY ROAD 7 EAST|40.2522|-80.6486|9309849.294|9237046.6|26619.25|46183.444|42150.202|9267699.092
1004225|Cardinal FG Company|Winlock|WA|98596|545 Avery Road West|46.544937|-122.926313|107747.428|107672.9|34|40.528|72629.428|
1000407|Cargill Corn Milling|MEMPHIS|TN|38113|2330 BUOY ST|35.0828|-90.1372|381164.66|378745.9|893|1525.76|381164.66|
1006425|Cargill Corn Milling North America|Blair|NE|68008|650 Industrial park Drive|41.538347|-96.102488|372192.9|371804.3|180|208.6|372192.9|
1005124|Cargill Inc|Charlotte|NC|28217|5000 South Blvd|35.16941|-80.876|24787.956|24762.2|11.75|14.006|24787.956|
1003146|Cargill Incorporated|IOWA FALLS|IA|50126|602 INDUSTRIAL RD.|42.512112|-93.264461|38372.356|38332.9|18|21.456|38372.356|
1003061|Cargill Incorporated|CEDAR RAPIDS|IA|52402|411 6TH ST. N.E.|41.983851|-91.667123|28996.44|28966.3|13.75|16.39|28996.44|
1006258|Cargill Incorporated|SIOUX CITY|IA|51102|1016 CLARK St.|42.50131|-96.39109|57916.032|57856.3|27.25|32.482|57916.032|
1007296|Cargill Malt|Spiritwood|ND|58481|3349 94th Ave. SE|46.910405|-98.510729|41059.04|41015.7|19.5|23.84|41059.04|
1010327|Cargill Meat Solutions|Ottumwa|IA|52501|600 South Iowa Ave|41.000833|-92.391389|33272.96|33224.9|19.75|28.31|33272.96|
1000855|Cargill Meat Solutions Corporation|SCHUYLER|NE|68661|490 Road 9, PO Box 544|41.4514|-97.095|45983.996|45903|28.25|52.746|45983.996|
1002014|Cargill Oilseeds|Des Moines|IA|50317|3030 East Granger|41.57411|-93.55657|29446.494|29395.8|20|30.694|29446.494|
1009702|Cargill Salt|Hersey|MI|49639|1395 135th Avenue|43.831262|-85.375625|42243.84|42200|20|23.84|42243.84|
1003495|Cargill, Inc.|Fayetteville|NC|28312|1579 Underwood Road|35.08573|-78.84788|50862.498|50444.5|149.5|268.498|50862.498|
1001434|Carl Bailey|AUGUSTA|AR|72006|585 Woodruff 816|35.2597|-91.3631|26673.718|26628.6|18|27.118|2091.092|24582.626
1007521|Carleton Farms Landfill|SUMPTER TWP|MI|48164|28800 CLARK RD|42.093|-83.428|222942.5|110|222832.5||110|
1004724|Carlex Glass America, LLC|Nashville|TN|37209|7200 Centennial Blvd.|36.18364|-86.87813|94963.62|94886.9|35|41.72|74386.52|
1000733|Carlls Corner Energy Center|UPPER DEERFIELD TWP|NJ|08302|BURLINGTON ROAD|39.4547|-75.2011|8510.84|8496.9|5|8.94|1|8509.84
1004187|Carmeuse Lime, Inc. Buffington|Gary|IN|46406|1 North Carmeuse Drive|41.64083|-87.40821|1063631.722|1059876.5|1374.5|2380.722|509566.722|
1005877|Carneys Point|CARNEYS POINT|NJ|08069|500 SHELL RD|39.6928|-75.4867|1436234.577|1424734.8|4206.525|7293.252||1436234.577
1007121|Carolina Landfill|Carolina|PR|00984|Carr. PR-874 Final, Km. 1.7, Bo. Hoyos Mulas|18.408363|-65.93762|67573.35|0.6|67572.75||0.6|
1004434|Carpenter Technology - Latrobe Operations|LATROBE|PA|15650|2626 LIGONIER STREET|40.302598|-79.372804|68510.972|68448.5|28.5|33.972|60395.572|
1001257|Carr Street Generating Station|EAST SYRACUSE|NY|13057|64 CARR ST|43.0611|-76.0819|14143.5|14129.8|6.25|7.45|328.3|13815.2
1001127|Carson Cogeneration|ELK GROVE|CA|95758|8580 Laguna Station Rd|38.4461|-121.4614|150596.144|150326.6|104.75|164.794|279.248|150316.896
1000422|Carson Cogeneration Company|CARSON|CA|90746|17171 S CENTRAL AVE|33.8759|-118.2491|156527.772|156369.4|72.25|86.122||156527.772
1008031|Carter Creek|Evanston|WY|82930|1013 Cheyenne Drive|41.2598744|-110.979818|56690.236|56631.6|26.75|31.886|56690.236|
1004382|Carthage|CARTHAGE|TX|75633|356 FM 959|32.167337|-94.424222|64400.208|64333.9|30.25|36.058|64400.208|
1001218|Carthage Energy|Carthage|NY|13619|701 West End Ave|43.9842|-75.6225|6643.5|6643.5|||650.4|5993.1
1005715|Carver-Marion-Wareham Landfill|Carver|MA|02330|118 Federal Road|41.812778|-70.719444|48479.5|41|48438.5||41|
1005110|Carville Energy Center|Saint Gabriel|LA|70776|4322 HIGHWAY 30|30.2292|-91.065|1157385.06|1156209.6|536.25|639.21|0|1157385.06
1001017|Cascade Creek|ROCHESTER|MN|55901|1814 SEVENTH ST NW|44.0322|-92.4908|3389.588|3386.3|1.5|1.788|165.4|3224.188
1006520|Cascades Tissue Group-Oregon, a division of Cascades Holding US Inc|SAINT HELENS|OR|97051|1300 KASTER ROAD|45.8476|-122.803|59053.876|58992.5|28|33.376|59053.876|
1007821|Cashion Gas Plant|Cashion|OK|73016|12650 S Council Rd|35.748403|-97.656211|29040.41|28522.8|273.25|244.36|29040.41|
1008168|Cass County Station|PLATTSMOUTH|NE|68048|3520 MILL ROAD|40.9472|-95.9667|27977.148|27949.2|12.75|15.198|12.2|27964.948
1001206|Castleton Power, LLC|CASTLETON ON HUDSON|NY|12033|1902 RIVER ROAD ROUTE 9J|42.5375|-73.7433|66673.254|66605.6|31|36.654|885.398|65787.856
1006366|Catalyst Paper Operations Inc. Rumford Division|RUMFORD|ME|04276|35 HARTFORD ST|44.551986|-70.540525|484084.774|455359.2|10312.75|18412.824|397841.464|
1003985|Caterpillar Inc|Montgomery|IL|60538|325 Rt31 South|41.713056|-88.364444|82098.53|82011.6|39.25|47.68|82098.53|
1002575|Caterpillar Inc. - East Peoria Plant|East Peoria|IL|61630|901 W. Washington Street|40.67649|-89.58879|88786.41|88694|41.75|50.66|88786.41|
1006550|Cathcart Landfill|SNOHOMISH|WA|98296|8915 Cathcart Way|47.870014|-122.118284|31531.3|226.3|31305||226.3|
1007913|Catlettsburg Refining, LLC|Catlettsburg|KY|41129|11631 US Route 23|38.375|-82.6042|2245072.974|2225014|14892.25|5166.724|1289241.922|
1007502|Catoosa County Municipal Solid Waste Landfill|Ringgold|GA|30736|912 Shope Ridge Road|34.883651|-85.169071|21052.75||21052.75|||
1006865|Cavendish Farms|Jamestown|ND|58401|5855 3rd St SE|46.908056|-98.623611|35255.61|35218|16.75|20.86|35255.61|
1001540|Cayuga|CAYUGA|IN|47900|3300 North SR 63|39.9239|-87.4272|5872007.06|5824997.9|17195.75|29813.41|512.792|5871494.268
1006950|Cayuga Operating Company, LLC|LANSING|NY|14882|228 CAYUGA DR|42.6028|-76.6336|1728255.194|1714416.7|5061.5|8776.994|28.6|1728226.594
1004812|Cecil County Central Landfill|Elkton|MD|21921|758 East Old Philadelphia Road|39.594758|-75.916937|59779.05|108.3|59670.75||108.3|
1001429|Cecil Lynch|NORTH LITTLE ROCK|AR|72117|5800 LYNCH DRIVE|34.7535|-92.1987|36238.416|36201.7|16.75|19.966|17|36221.416
1000496|Cedar Bay Generating Co. LP|JACKSONVILLE|FL|32218|9640 EASTPORT ROAD|30.4219|-81.6079|2066262.73|2049639.6|6100.75|10522.38|2066262.73|
1000929|Cedar Bayou|BAYTOWN|TX|77520|7705 WEST BAY ROAD|29.7483|-94.9272|678859.786|678170.7|314.5|374.586|4133.036|674726.75
1000547|Cedar Bayou 4|ELDON|TX|77523|7705 WEST BAY ROAD|29.752|-94.923|870391.974|869508.1|403.2|480.674||870391.974
1000734|Cedar Energy Station|CEDAR RUN|NJ|08050|RT 9|39.6893|-74.2618|4993.82|4976.9|5|11.92|1|4992.82
1004128|Cedar Grove Landfill|Barnesville|GA|30204|172 Roger Brown Dr.|33.08303|-84.20562|36516.25||36516.25|||
1001766|Cedar Rapids/Linn County Solid Waste Agency Site #1|CEDAR RAPIDS|IA|52404|2250 A STREET SW|42.085004|-91.556144|47752.8|113.3|47639.5||113.3|
1001949|Cedar Rapids/Linn County Solid Waste Agency Site #2|MARION|IA|52302|1954 COUNTY HOME ROAD |42.089673|-91.555882|51379.348|79.8|51299.25|0.298|80.098|
1004750|Cedar Trails Class III|Bartow|FL|33830|2500 State Road 60 West|27.89808|-81.884525|57734.06768||57734.06768|||
1002085|Cefe Valenzuela Landfill|Bishop|TX|78343|2397 County Road 20|27.593261|-97.785898|45832.5||45832.5|||
1003300|Celanese Acetate LLC - Manufacturing Processes|Narrows|VA|24124|3520 Virginia Avenue|37.3451|-80.764|23893.506|23869|10.5|14.006|23893.506|
1008004|Celina Landfill|Celina|OH|45822|6141 Depweg Road|40.45454|-84.56558|64324.62308|25.4|64299.22308||25.4|
1003607|Cellu Tissue CityForest, LLC, dba Clearwater Paper - Ladysmith|LADYSMITH|WI|54848|1215 E WORDEN AVE|45.46343|-91.08877|29993.736|29962.5|14.25|16.986|29993.736|
1003741|Cellu Tissue Corporation Neenah, dba Clearwater Paper - Neenah|NEENAH|WI|54956|249 N LAKE ST|44.19391|-88.47556|38375.804|38335.8|18.25|21.754|38375.804|
1000518|Center Generating Station|NORWALK|CA|90650|10639 FIRESTONE BLVD|33.9297|-118.1047|3668.336|3664.5|1.75|2.086||3668.336
1002244|CenterPoint Landfill|PRAGUE|OK|74864|101422 South 3570 Road|35.543891|-96.647746|24288.25||24288.25|||
1002899|Central County Solid Waste Disposal Complex|Nokomis|FL|34275|4000 Knights Trial Road|27.19682|-82.387017|190158.95|17.2|190141.75||17.2|
1008022|Central Kentucky Landfill|Georgetown|KY|40324|493 Double Culvert Road|38.352264|-84.54464|54350||54350|||
1007707|Central Landfill|McNeill|MS|39470|8800 Highway 11 North|30.7097|-89.59375|135076.5573|16.023704|135060.5247|0.00894|16.039444|
1003924|Central MN Renewables|LITTLE FALLS|MN|56345|17936 HERON ROAD|46.022222|-94.338333|32774.476|32740.5|15.5|18.476|32774.476|
1004385|Central Plains Cement Company LLC|Sugar Creek|MO|64050|2200 N. Courtney Road|39.144325|-94.416723|554323.842|552114.8|621|1588.042|195064.842|
1004824|Central Treating Facility|Meeker|CO|81641||39.8338|-108.2957|35780.216|35743.5|16.75|19.966|35780.216|
1007310|Centralia|CENTRALIA|WA|98531|913 BIG HANAFORD RD|46.7559|-122.8578|9862998.484|9784883.5|28585|49529.984|1588.828|9861409.656
1006666|Century Aluminum Sebree LLC|Robards|KY|42452|9404 STATE ROUTE 2096|37.6569|-87.5006|579858.512|374247|23.5|28.012|49643.512|
1002112|Century Aluminum of South Carolina, Inc.|GOOSE CREEK|SC|29445|3575 HIGHWAY 52|33.051743|-80.054289|452720.664|409583.1|23.25|27.714|49293.964|
1001396|Ceredo Generating Station|HUNTINGTON|WV|25704|1662 WALKER BRANCH ROAD|38.3681|-82.5339|32384.38|32351.5|15|17.88|309.448|32074.932
1009491|CertainTeed Corporation|Athens|GA|30601|425 Athena Dr|33.97806|-83.33398|37101.282|37068.7|15|17.582|31382.582|
1004499|Chaco Gas Plant|Bloomfield|NM|87413||36.4838|-108.1199|443347.322|442887.8|209.5|250.022|443347.322|
1000649|Chalk Point|AQUASCO|MD|20608|PO 10|38.5444|-76.6861|4747811.846|4715380.3|11936|20495.546||4747811.846
1000148|Chambersburg Units 12 & 13|CHAMBERSBURG|PA|17201|ALLEMAN ROAD|39.8668|-77.6859|56205.892|56148.9|26|30.992||56205.892
1000717|Chamois Power Plant|CHAMOIS|MO|65024|9321 HIGHWAY 100|38.6853|-91.7556|463280.012|459641.8|1330.5|2307.712|51621.348|411658.664
1003211|Chandler Compressor Station/Wilburton Compressor Station|WILBURTON|OK|74578|1503 SW 1050th Avenue|34.88861|-95.40564|62493.964|62429.3|29.5|35.164|62493.964|
1001408|Channel Energy Center|PASADENA|TX|77506|451 LIGHT COMPANY ROAD|29.7189|-95.2319|1074897.12|1073875.1|466.25|555.77|68637.3|1006259.82
1007323|Channelview Cogeneration Facility|Houston|TX|77049|8580 Sheldon Road|29.8356|-95.1242|3067096.084|3063981.8|1420.75|1693.534||3067096.084
1005778|Chanute 2|CHANUTE|KS|66720|1415 N GARFIELD|37.6953|-95.4586|11702.948|11689.7|5.5|7.748|127.792|11575.156
1001499|Charles Larsen Memorial Power Plant|LAKELAND|FL|33801|2002 E RD 92|28.0491|-81.9238|89855.314|89753.8|44|57.514|111.8|89743.514
1000760|Charles Poletti|ASTORIA|NY|11105|31-03 20TH AVENUE|40.7903|-73.9111|88169.398|87997.6|59.75|112.048||88169.398
1001418|Charles R Lowman|LEROY|AL|36548|CARSON ROAD|31.4858|-87.9106|3503560.694|3484773.6|936|17851.094||3503560.694
1002359|Charleston Landfill|Charleston|WV|25304|741 South Park Road|38.310784|-81.618161|125828.1395|276.0276|125551.9814|0.130524|276.267624|
1003099|Charlotte Motor Speedway Landfill V|CONCORD|NC|28027|5105 MOREHEAD ROAD|35.345247|-80.682062|295380||295380|||
1002509|Charter Waste Landfill|Odessa|TX|79764|12035 West Murphy Road|31.770001|-102.5|96654.9554||96654.9554|||
1007015|Chateau Fresno Landfill|Fresno|CA|93706|8662 West Muscat|36.68793|-119.94582|3337.5||3337.5|||
1001178|Chattahoochee Energy Facility|FRANKLIN|GA|30217|3459 HOLLINGSWORTH FERRY RD|33.407|-85.0387|619670.104|619041|287|342.104||619670.104
1005488|Chautauqua County Landfill|Jamestown|NY|14701|3889 Towerville Road|42.202637|-79.312516|64764.904||64616.5|148.404|211.654|
1000144|Chehalis Generation Facility|CHEHALIS|WA|98532|1813 BISHOP ROAD|46.6226|-122.9145|532676.976|532136.1|246.75|294.126||532676.976
1007916|Chemours Belle Plant|BELLE|WV|25015|901 WEST DU PONT AVENUE|38.2431|-81.556|146932.796|146781|69.25|82.546|146932.796|
1002616|Chemours Edge Moor Plant|EDGEMOOR|DE|19809|104 HAY RD|39.752722|-75.495151|127938.92|127916|11|11.92|23557.22|
1000086|Chemours Johnsonville Site|NEW JOHNSONVILLE|TN|37134|1 DUPONT ROAD|36.0419|-87.9753|414056.04|413916.3|63.75|75.99|135373.04|
1009487|Chemtrade Refinery Solutions LP|Oregon|OH|43616|1400 Otter Creek Rd.|41.681417|-83.457722|0|0|||0|
1004571|Cheney Lime and Cement Company|Alabaster|AL|35007|1152 Old Highway 31|33.222752|-86.806502|327726.514|326530.7|438|757.814|156538.814|
1007207|Cherokee|DENVER|CO|80216|6198 FRANKLIN ST|39.8078|-104.9648|4000503.026|3979624.6|1072.75|19805.676|25|4000478.026
1007184|Cherokee County Cogen|GAFFNEY|SC|29340|132 PEOPLES CREEK RD|35.0727|-81.613|210272.32|210058.6|97.5|116.22||210272.32
1002480|Cherokee Run Landfill|Bellefontaine|OH|43311|2946 US 68 North|40.413065|-83.724428|88986.7|21.7|88965||21.7|
1000965|Chesapeake Energy Center|CHESAPEAKE|VA|23323|2701 VEPCO ST|36.7711|-76.3019|3374920.69|3348936.1|9496.25|16488.34|5411.062|3369509.628
1000964|Chesterfield Power Station|CHESTER|VA|23831|500 COXENDALE ROAD|37.3822|-77.3833|7197188.886|7144594.9|19312.75|33281.236|350940.516|6846248.37
1001198|Cheswick|Springdale|PA|15144|100 Pittsburgh Street|40.5383|-79.7906|1775126.752|1761077.6|5139.25|8909.902|1133.232|1773993.52
1000696|Chevron Cogenerating Station|PASCAGOULA|MS|39568|200 INDUSTRIAL ROAD GATE 4|30.34|-88.492|928151.028|927199.7|434|517.328|503388.852|424762.176
1007694|Chevron Oronite Oak Point|Belle Chasse|LA|70037|10285 Hwy 23 South|29.80825|-90.01|132410.052|132273.6|62.25|74.202|132410.052|
1003286|Chevron Pascagoula Refinery|Pascagoula|MS|39581|250 Industrial Road|30.343733|-88.4938|3364191.026|3337523.3|17709.25|8958.476|1730513.326|
1003991|Chevron Phillips Chemical Company LP Cedar Bayou Plant|Baytown|TX|77521|9500 I-10 East|29.826|-94.921917|822769.74|815487.3|3772|3510.44|787581.88|
1005924|Cheyenne Plant|Cheyenne|WY|82001|8305 Otto Road|41.0949|-104.9063|425376.362|337372.3|73.5|87930.562|156263.12|
1000171|Choctaw County Gen|FRENCH CAMP|MS|39745|091 HIGHWAY 407 WEST|33.2881|-89.4201|160593.704|160430.4|74.5|88.804|986.296|159607.408
1001421|Cholla|JOSEPH CITY|AZ|86032|4801 FRONTAGE ROAD|34.9394|-110.3033|7535203.816|7474828.7|22084.5|38290.616||7535203.816
1001142|Chouteau Power Plant|PRYOR|OK|74362|HWY 412B|36.2206|-95.2756|661190.9|660519.6|306.25|365.05|5722.628|655468.272
1001475|Christiana energy Center|WILMINGTON|DE|19801|251 CHRISTIANA Avenue|39.7302|-75.5371|921.186|918.1|1|2.086|1.9|919.286
1000150|Chuck Lenzie Generating Station|APEX|NV|89124|11405 US HIGHWAY 93|36.3853|-114.9228|2830922.7|2828046.687|1311.37|1564.64304|254.95006|2830667.75
1000075|Chula Vista Energy Center|CHULA VISTA|CA|91911|3497 MAIN ST CHULA VISTA|32.5914|-117.0586|1029.596|1028.5|0.5|0.596||1029.596
1003579|Chunchula Gas Plant|Chunchula|AL|36521|12303 Roberts Rd|30.94717|-88.16743|43042.788|42998.4|20.25|24.138|43042.788|
1001572|Cimarron River|LIBERAL|KS|67901|8490 ROAD R|37.1611|-100.7619|57449.24|57391.7|26.25|31.29|9050.316|48398.924
1005621|Ciner Wyoming LLC|GREEN RIVER|WY|82935|254 County Rd 4-6|41.717246|-109.691763|765080.376|763166.5|725.75|1188.126|486456.476|
1002441|Circular Butte/Jefferson County|Terreton|ID|83450|1571 N 800 E|43.85149|-112.53585|0|0||||
1004976|Citizens Disposal Landfill|Grand Blanc|MI|48439|2361 W Grand Blanc Rd|42.914749|-83.722404|167343|3|167340||3|
1003762|City Of Fulton|Fulton|MO|65251|18 East 4th Street|38.84617|-91.949021|100.4|100.4|||100.4|
1000493|City Water & Light - City of Jonesboro|JONESBORO|AR|72403|1400 HANLEY DRIVE|35.8481|-90.7257|53616.596|53561.2|25|30.396|10538.356|43078.24
1002328|City of Akron Steam Generating|AKRON|OH|44307|226 OPPORTUNITY PARKWAY|41.07354|-81.53199|101261.228|99512.7|665|1083.528|101261.228|
1007279|City of Chandler Landfill|Chandler|AZ|85286|3850 S McQueen Rd|33.24881|-111.82406|1720||1720|||
1004063|City of Charlottesville|Charlottesville|VA|22902|605 East Main St|38.0296|-78.47772|17777.684|17759.6|8.25|9.834|17777.684|
1001580|City of Coffeyville Light & Power|COFFEYVILLE|KS|67337|605 SANTA FE|37.0456|-95.6076|1206.996|1203.4|3|0.596|542.548|664.448
1010957|City of Dothan Sanitary Landfill|Dothan|AL|36303|1290 Burkett Road|31.24037|-85.35688|183475||183475|||
1004423|City of Greenville Closed Landfill|Greenville|SC|29607|684 Mauldin Road|34.80839|-82.334338|57050||57050|||
1006634|City of Irving/ Hunter Ferrell Landfill|Irving|TX|75060|825 W. Irving Blvd.|32.81353|-96.95529|82183.25||82183.25|||
1004460|City of Laredo Landfill|Laredo|TX|78044|6912 US Hwy 359|27.4969|-99.4044|144133.75||144133.75|||
1002538|City of Midland MSW Landfill|Midland|TX|79701|300 N. Loraine|32.00004|-102.07569|65235.5||65235.5|||
1002457|City of Nacogdoches Landfill|Nacogdoches|TX|75964|4602 NW Stallings Drive|31.648515|-94.681272|64876.75||64876.75|||
1002855|City of Okmulgee Landfill|Okmulgee|OK|74447||35.603247|-95.890227|30595||30595|||
1006127|City of Palo Alto Gas Utility|Palo Alto|CA|94301|250 Hamilton Ave|37.44482|-122.16064|403.7|403.7|||403.7|
1002705|City of Pampa Landfill|Pampa|TX|79065||35.575|-100.9333|27937||27937|||
1005665|City of Port Arthur Landfill|Beaumont|TX|77705|4732 West Highway 73|29.933336|-93.935038|121872.45|12.2|121860.25||12.2|
1006960|City of Sacramento Landfill|Sacramento|CA|95815|20 28th Street|38.5856|-121.46387|3687.6|17.6|3670||17.6|
1003963|City of Sallisaw Solid Waste Disposal Facility|Gans|OK|74936|461902 East 1101 Rd.|35.415306|-94.816806|111058||111058|||
1004053|City of Spokane Waste-to-Energy|SPOKANE|WA|99224|2900 S GEIGER BLVD|47.626529|-117.504278|101893.822|96318.2|2174.25|3401.372|101893.822|
1003374|City of Thomasville Municipal Solid Waste Landfill|Thomasville|GA|31757|88 Landfill Road|30.8037|-83.9129|106603.25||106603.25|||
1007802|City of Victoria Landfill|Bloomington|TX|77951|18545 FM 1686|28.69465|-96.90594|166545||166545|||
1002554|City of Waco Landfill|Waco|TX|76712|11400 Old McGregor Road|31.485771|-97.234033|68994.4|5.9|68988.5||5.9|
1002964|City of Wichita Falls Landfill|Wichita Falls|TX|76307|10984 Wiley Road|33.91|-98.49|119705||119705|||
1006486|City of Winfield Ks.|Winfield|KS|67156|2701 E 9th Ave|37.2376|-96.9619|61033.53|58622|2378.75|32.78|52762.01|8271.52
1000726|Clark|LAS VEGAS|NV|89122|5640 STEPHANIE ST|36.0875|-115.0507|270214.484|269936.1|127|151.384|209241.46|60973.024
1007169|Clarksburg Compressor Station|O'Neill|WV|26301||39.296984|-80.409966|25293.504|25267.2|12|14.304|25293.504|
1003854|Clayton County SR 3 Lovejoy Landfill|Lovejoy|GA|30250|11678 Hastings Bridge Road|33.4418|-84.3076|84461||84461|||
1003475|Clear Lake Amine Plant|Williams|LA|71052|211 Yearwood Road|32.239218|-93.520564|62582.264|62517.6|29.5|35.164|62582.264|
1000503|Clear Lake Cogeneration|PASADENA|TX|77507|9602 BAYPORT|29.6255|-95.067|318845.768|318521.9|147.75|176.118||318845.768
1004277|Clearwater Paper - Las Vegas|North Las Vegas|NV|89030|3901 North Donna Street|36.23045|-115.12944|30093.93|30061.8|14.25|17.88|30093.93|
1000667|Cleary Flood|TAUNTON|MA|02780|1314 SOMERSET AVE|41.8653|-71.1061|60044.118|59952.2|35|56.918|1646.634|58397.484
1004281|Cleburne Compressor Station|Joshua|TX|76058|3108 County Rd 902|32.415971|-97.430036|48248.27|48198.7|22.75|26.82|48248.27|
1004016|Cleveland Clinic|Cleveland|OH|44195|9500 Euclid Avenue|41.50109|-81.61566|60123.324|60060.9|28.75|33.674|60123.324|
1000832|Cliffside|CLIFFSIDE|NC|28024|DUKE POWER RD #1002|35.22|-81.7594|2278638.1|2260383.8|6677|11577.3|787.738|2277850.362
1010750|Cliffside Crude Helium Enrichment Unit|Amarillo|TX|79124|13301 Brick Road|35.353722|-101.993222|6634.83|6628.6|3.25|2.98|6634.83|
1004265|Clifton Station|Clifton|KS|66937|319 Eagle Road|39.611564|-97.274525|15816.64|15800.2|7.5|8.94|15816.64|
1001531|Clifty Creek|MADISON|IN|47250|1335 CLIFTY HOLLOW ROAD|38.7383|-85.4192|7236895.424|7180164|20751.5|35979.924|549.492|7236345.932
1007359|Clinch River|CLEVELAND|VA|24225|STATE ROUTE 82|36.9333|-82.1997|1530103.894|1518108.8|4387.75|7607.344||1530103.894
1005462|Closed City of Gloversville Landfill|Gloversville|NY|12078||43.04878|-74.3107|50017.25||50017.25|||
1001093|Clover Power Station|CLOVER|VA|24534|4091 Clover Rd|36.8692|-78.7046|6246716.782|6200419.9|16933.75|29363.132|0|6246716.782
1007429|Coal Creek|UNDERWOOD|ND|58576|2875 3RD ST SW|47.3761|-101.1567|9096847.94|9028126.7|25137.25|43583.99|65.398|9096782.542
1004046|Coalinga|Coalinga|CA|93210|39405 S. Derrick Ave.|36.28925|-120.30213|324144.228|323809.4|152.75|182.078|324144.228|
1007204|Coalinga Cogeneration Facility|COALINGA|CA|93210|32812 WEST GALE AVE|36.1807|-120.3885|221198.88|220960.5|108.75|129.63||221198.88
1000227|Coastal Carolina Clean Power LLC|KENANSVILLE|NC|28349|1838 NC 11 & 903|35.0225|-77.8575|7527.43||2935.25|4592.18|7527.43|
1003035|Coastal Regional Solid Waste Management Authority|New Bern|NC|28562|7400 Old US 70 West|34.943667|-76.948346|104018.5||104018.5|||
1006889|Coffeen|COFFEEN|IL|62017|134 CIPS LANE|39.0586|-89.4031|5469334.768|5426463.2|15681.75|27189.818|1370.778|5467963.99
1004381|Coffeyville Resources Refining & Marketing, LLC|Coffeyville|KS|67337|400 North Linden Street|37.047556|-95.606106|888108.282|881453.5|3575.25|3079.532|579856.298|
1000252|Cogentrix-Hopewell|HOPEWELL|VA|23860|912 E RANDOLPH RD|37.2939|-77.2697|700687.454|695073.2|2053.75|3560.504||700687.454
1007829|Colbert|TUSCUMBIA|AL|35674|900 STEAM PLANT RD|34.7439|-87.8486|5984412.484|5952434|1595|30383.484|3335.862|5981076.622
1001599|Coleman|HAWESVILLE|KY|42348|4982 RIVER ROAD|37.9628|-86.7917|3095978.19|3071236|9051|15691.19|108|3095870.19
1001038|Coleto Creek|FANNIN|TX|77960|FM 2987 OFF HWY 59|28.7128|-97.2142|4160396.51|4138569.7|1087.5|20739.31||4160396.51
1000483|Colorado Bend I|WHARTON|TX|77488|3821 S SH 60 HWY|29.2878|-96.0683|557759.632|557193|258.5|308.132||557759.632
1003568|Colorado Energy Nations Company LLC (Golden Facility)|GOLDEN|CO|80401|1003 Vasquez Street|39.760555|-105.215|602290.022|597896.5|1610.5|2783.022|602290.022|
1008019|Colorado Springs Landfill|Colorado Springs|CO|80929|1010 Blaney Road|38.847491|-104.572053|192127.944|479.3|191647.75|0.894|480.444|
1001020|Colstrip|COLSTRIP|MT|59323|1 WAREHOUSE ROAD|45.8831|-106.614|17124698.7|16994687.1|47555|82456.6||17124698.7
1000709|Columbia|COLUMBIA|MO|65205|1501 BUSINESS LOOP 70 E|38.9658|-92.3175|93850.182|92959.5|329.25|561.432|0.2|93849.982
1001186|Columbia|PARDEEVILLE|WI|53954|W8375 MURRAY RD|43.4864|-89.4203|7580548.302|7521146.7|21727.25|37674.352|7.3|7580541.002
